,lon,lat,date,rain
1788,23.75,-26.25,03.01.16,1.419761062
1789,21.25,-28.75,04.01.16,0.735523701
1790,23.75,-28.75,04.01.16,1.526448965
1791,21.25,-26.25,04.01.16,1.592249393
1792,23.75,-26.25,04.01.16,1.671154261
1793,21.25,-28.75,05.01.16,0.958024859
1794,23.75,-28.75,05.01.16,1.255359411
1795,21.25,-26.25,05.01.16,0.706916273
1796,23.75,-26.25,05.01.16,0.661795795
1797,21.25,-28.75,06.01.16,0.007901423
1798,23.75,-28.75,06.01.16,0.08293651
1799,21.25,-26.25,06.01.16,0.021318929
1800,23.75,-26.25,06.01.16,0.109918118
1801,21.25,-28.75,07.01.16,0.124528274
1802,23.75,-28.75,07.01.16,0.175523743
1803,21.25,-26.25,07.01.16,0.088402614
1804,23.75,-26.25,07.01.16,0.13213551
1805,21.25,-28.75,08.01.16,0.068512954
1806,23.75,-28.75,08.01.16,0.091698073
1807,21.25,-26.25,08.01.16,0.020897163
1808,23.75,-26.25,08.01.16,0.004532117
1809,21.25,-28.75,09.01.16,0.208167091
1810,23.75,-28.75,09.01.16,0.156511843
1811,21.25,-26.25,09.01.16,0.042992592
1812,23.75,-26.25,09.01.16,0.092399254
1813,21.25,-28.75,10.01.16,0.12907958
1814,23.75,-28.75,10.01.16,0.466999233
1815,21.25,-26.25,10.01.16,0.191133007
1816,23.75,-26.25,10.01.16,0.673713386
1817,21.25,-28.75,11.01.16,0.143058032
1818,23.75,-28.75,11.01.16,0.606124878
1819,21.25,-26.25,11.01.16,0.477222085
1820,23.75,-26.25,11.01.16,1.857129693
1821,21.25,-28.75,12.01.16,0.248609141
1822,23.75,-28.75,12.01.16,1.11674428
1823,21.25,-26.25,12.01.16,1.109679937
1824,23.75,-26.25,12.01.16,1.591762781
1825,21.25,-28.75,01.01.17,2.105261803
1826,23.75,-28.75,01.01.17,3.198527098
1827,21.25,-26.25,01.01.17,2.724434853
1828,23.75,-26.25,01.01.17,3.840272427
1829,21.25,-28.75,02.01.17,3.217111826
1830,23.75,-28.75,02.01.17,5.257590294
1831,21.25,-26.25,02.01.17,3.24184823
1832,23.75,-26.25,02.01.17,5.457024574
1833,21.25,-28.75,03.01.17,0.459450811
1834,23.75,-28.75,03.01.17,0.599785209
1835,21.25,-26.25,03.01.17,0.73826766
1836,23.75,-26.25,03.01.17,0.244832128
