date,temp,month,year,scen
16.04.27,25.21176,4,2027,RCP4.5
16.05.27,22.82952,5,2027,RCP4.5
16.06.27,20.3505,6,2027,RCP4.5
16.07.27,20.332,7,2027,RCP4.5
16.08.27,24.3867,8,2027,RCP4.5
16.09.27,27.85424,9,2027,RCP4.5
16.10.27,30.83474,10,2027,RCP4.5
16.11.27,32.0125,11,2027,RCP4.5
16.12.27,30.80892,12,2027,RCP4.5
16.01.28,29.5814,1,2028,RCP4.5
15.02.28,28.97686,2,2028,RCP4.5
16.03.28,27.8254,3,2028,RCP4.5
16.04.28,26.44555,4,2028,RCP4.5
16.05.28,24.31375,5,2028,RCP4.5
16.06.28,21.37072,6,2028,RCP4.5
16.07.28,22.1522,7,2028,RCP4.5
16.08.28,25.0071,8,2028,RCP4.5
16.09.28,29.30773,9,2028,RCP4.5
16.10.28,31.39895,10,2028,RCP4.5
16.11.28,31.4984,11,2028,RCP4.5
16.12.28,31.1733,12,2028,RCP4.5
16.01.29,31.1972,1,2029,RCP4.5
15.02.29,29.988,2,2029,RCP4.5
16.03.29,29.37966,3,2029,RCP4.5
16.04.29,25.21002,4,2029,RCP4.5
16.05.29,21.58575,5,2029,RCP4.5
16.06.29,19.88357,6,2029,RCP4.5
16.07.29,20.90408,7,2029,RCP4.5
16.08.29,24.07617,8,2029,RCP4.5
16.09.29,29.49783,9,2029,RCP4.5
16.10.29,30.07015,10,2029,RCP4.5
16.11.29,31.18868,11,2029,RCP4.5
16.12.29,30.70367,12,2029,RCP4.5
16.01.30,30.89733,1,2030,RCP4.5
15.02.30,29.54287,2,2030,RCP4.5
16.03.30,28.37945,3,2030,RCP4.5
16.04.30,25.61794,4,2030,RCP4.5
16.05.30,23.01583,5,2030,RCP4.5
16.06.30,19.5486,6,2030,RCP4.5
16.07.30,20.1796,7,2030,RCP4.5
16.08.30,23.7925,8,2030,RCP4.5
16.09.30,29.18438,9,2030,RCP4.5
16.10.30,32.20263,10,2030,RCP4.5
16.11.30,31.24133,11,2030,RCP4.5
16.12.30,29.24133,12,2030,RCP4.5
16.01.31,29.52676,1,2031,RCP4.5
15.02.31,29.7277,2,2031,RCP4.5
16.03.31,27.6391,3,2031,RCP4.5
16.04.31,25.04244,4,2031,RCP4.5
16.05.31,21.62277,5,2031,RCP4.5
16.06.31,19.60107,6,2031,RCP4.5
16.07.31,21.04928,7,2031,RCP4.5
16.08.31,23.20123,8,2031,RCP4.5
16.09.31,28.99423,9,2031,RCP4.5
16.10.31,31.32528,10,2031,RCP4.5
16.11.31,31.92025,11,2031,RCP4.5
16.12.31,32.22714,12,2031,RCP4.5
16.01.32,30.6589,1,2032,RCP4.5
15.02.32,31.2119,2,2032,RCP4.5
16.03.32,29.99294,3,2032,RCP4.5
16.04.32,28.0506,4,2032,RCP4.5
16.05.32,23.97683,5,2032,RCP4.5
16.06.32,21.29928,6,2032,RCP4.5
16.07.32,20.63433,7,2032,RCP4.5
16.08.32,24.882,8,2032,RCP4.5
16.09.32,28.8527,9,2032,RCP4.5
16.10.32,30.96002,10,2032,RCP4.5
16.11.32,30.92394,11,2032,RCP4.5
16.12.32,32.10775,12,2032,RCP4.5
16.01.33,29.59442,1,2033,RCP4.5
15.02.33,30.7259,2,2033,RCP4.5
16.03.33,29.2338,3,2033,RCP4.5
16.04.33,26.45562,4,2033,RCP4.5
16.05.33,21.4594,5,2033,RCP4.5
16.06.33,19.53225,6,2033,RCP4.5
16.07.33,20.5004,7,2033,RCP4.5
16.08.33,24.65545,8,2033,RCP4.5
16.09.33,28.83163,9,2033,RCP4.5
16.10.33,30.62222,10,2033,RCP4.5
16.11.33,30.9319,11,2033,RCP4.5
16.12.33,29.91653,12,2033,RCP4.5
16.01.34,31.4016,1,2034,RCP4.5
15.02.34,30.81512,2,2034,RCP4.5
16.03.34,29.07968,3,2034,RCP4.5
16.04.34,26.67104,4,2034,RCP4.5
16.05.34,22.30035,5,2034,RCP4.5
16.06.34,20.5914,6,2034,RCP4.5
16.07.34,20.932,7,2034,RCP4.5
16.08.34,24.58376,8,2034,RCP4.5
16.09.34,29.31756,9,2034,RCP4.5
16.10.34,32.0654,10,2034,RCP4.5
16.11.34,31.3723,11,2034,RCP4.5
16.12.34,30.5631,12,2034,RCP4.5
16.01.35,32.31198,1,2035,RCP4.5
15.02.35,28.85967,2,2035,RCP4.5
16.03.35,27.84924,3,2035,RCP4.5
16.04.35,26.72854,4,2035,RCP4.5
16.05.35,24.00704,5,2035,RCP4.5
16.06.35,20.13864,6,2035,RCP4.5
16.07.35,21.01486,7,2035,RCP4.5
16.08.35,24.39288,8,2035,RCP4.5
16.09.35,29.21093,9,2035,RCP4.5
16.10.35,30.89486,10,2035,RCP4.5
16.11.35,30.78823,11,2035,RCP4.5
16.12.35,30.27725,12,2035,RCP4.5
16.01.36,30.53365,1,2036,RCP4.5
15.02.36,30.9271,2,2036,RCP4.5
16.03.36,28.7903,3,2036,RCP4.5
16.04.36,25.49206,4,2036,RCP4.5
16.05.36,22.00018,5,2036,RCP4.5
16.06.36,19.4966,6,2036,RCP4.5
16.07.36,21.0902,7,2036,RCP4.5
16.08.36,24.3016,8,2036,RCP4.5
16.09.36,29.49536,9,2036,RCP4.5
16.10.36,31.7529,10,2036,RCP4.5
16.11.36,30.79955,11,2036,RCP4.5
16.12.36,31.0705,12,2036,RCP4.5
16.01.37,31.54016,1,2037,RCP4.5
15.02.37,30.4503,2,2037,RCP4.5
16.03.37,27.97888,3,2037,RCP4.5
16.04.37,26.2474,4,2037,RCP4.5
16.05.37,21.71673,5,2037,RCP4.5
16.06.37,20.01162,6,2037,RCP4.5
16.07.37,20.19326,7,2037,RCP4.5
16.08.37,23.91403,8,2037,RCP4.5
16.09.37,29.86782,9,2037,RCP4.5
16.10.37,30.43737,10,2037,RCP4.5
16.11.37,31.37927,11,2037,RCP4.5
16.12.37,30.737,12,2037,RCP4.5
16.01.38,31.57095,1,2038,RCP4.5
15.02.38,30.54238,2,2038,RCP4.5
16.03.38,29.63296,3,2038,RCP4.5
16.04.38,24.82522,4,2038,RCP4.5
16.05.38,21.57815,5,2038,RCP4.5
16.06.38,19.2348,6,2038,RCP4.5
16.07.38,19.91702,7,2038,RCP4.5
16.08.38,23.97766,8,2038,RCP4.5
16.09.38,29.99124,9,2038,RCP4.5
16.10.38,32.28942,10,2038,RCP4.5
16.11.38,31.0661,11,2038,RCP4.5
16.12.38,31.3529,12,2038,RCP4.5
16.01.39,31.815,1,2039,RCP4.5
15.02.39,31.18276,2,2039,RCP4.5
16.03.39,29.72543,3,2039,RCP4.5
16.04.39,26.70904,4,2039,RCP4.5
16.05.39,23.90008,5,2039,RCP4.5
16.06.39,20.49804,6,2039,RCP4.5
16.07.39,21.07397,7,2039,RCP4.5
16.08.39,25.13568,8,2039,RCP4.5
16.09.39,30.0515,9,2039,RCP4.5
16.10.39,32.14886,10,2039,RCP4.5
16.11.39,31.7388,11,2039,RCP4.5
16.12.39,31.78848,12,2039,RCP4.5
16.01.40,31.6208,1,2040,RCP4.5
15.02.40,30.63662,2,2040,RCP4.5
16.03.40,28.3004,3,2040,RCP4.5
16.04.40,27.46685,4,2040,RCP4.5
16.05.40,23.0748,5,2040,RCP4.5
16.06.40,20.20248,6,2040,RCP4.5
16.07.40,21.28942,7,2040,RCP4.5
16.08.40,25.57375,8,2040,RCP4.5
16.09.40,30.40212,9,2040,RCP4.5
16.10.40,31.81472,10,2040,RCP4.5
16.11.40,30.52816,11,2040,RCP4.5
16.12.40,31.78713,12,2040,RCP4.5
16.01.41,31.26742,1,2041,RCP4.5
15.02.41,29.7334,2,2041,RCP4.5
16.03.41,29.3279,3,2041,RCP4.5
16.04.41,25.41873,4,2041,RCP4.5
16.05.41,23.12844,5,2041,RCP4.5
16.06.41,20.9455,6,2041,RCP4.5
16.07.41,21.84338,7,2041,RCP4.5
16.08.41,24.66622,8,2041,RCP4.5
16.09.41,30.08062,9,2041,RCP4.5
16.10.41,31.73007,10,2041,RCP4.5
16.11.41,31.68618,11,2041,RCP4.5
16.12.41,30.3849,12,2041,RCP4.5
16.01.42,31.29467,1,2042,RCP4.5
15.02.42,30.12063,2,2042,RCP4.5
16.03.42,29.24966,3,2042,RCP4.5
16.04.42,26.7221,4,2042,RCP4.5
16.05.42,22.46386,5,2042,RCP4.5
16.06.42,20.1357,6,2042,RCP4.5
16.07.42,21.28405,7,2042,RCP4.5
16.08.42,24.63696,8,2042,RCP4.5
16.09.42,29.5685,9,2042,RCP4.5
16.10.42,32.28945,10,2042,RCP4.5
16.11.42,30.71,11,2042,RCP4.5
16.12.42,31.1868,12,2042,RCP4.5
16.01.43,30.70263,1,2043,RCP4.5
15.02.43,30.30206,2,2043,RCP4.5
16.03.43,28.35928,3,2043,RCP4.5
16.04.43,25.25155,4,2043,RCP4.5
16.05.43,21.81643,5,2043,RCP4.5
16.06.43,18.96285,6,2043,RCP4.5
16.07.43,21.1734,7,2043,RCP4.5
16.08.43,24.90447,8,2043,RCP4.5
16.09.43,30.2292,9,2043,RCP4.5
16.10.43,30.89126,10,2043,RCP4.5
16.11.43,31.95437,11,2043,RCP4.5
16.12.43,30.918,12,2043,RCP4.5
16.01.44,29.56274,1,2044,RCP4.5
15.02.44,29.5048,2,2044,RCP4.5
16.03.44,28.4169,3,2044,RCP4.5
16.04.44,26.2393,4,2044,RCP4.5
16.05.44,23.37078,5,2044,RCP4.5
16.06.44,21.48748,6,2044,RCP4.5
16.07.44,21.20748,7,2044,RCP4.5
16.08.44,25.34902,8,2044,RCP4.5
16.09.44,29.17806,9,2044,RCP4.5
16.10.44,31.40923,10,2044,RCP4.5
16.11.44,30.692,11,2044,RCP4.5
16.12.44,30.4436,12,2044,RCP4.5
16.01.45,30.84976,1,2045,RCP4.5
15.02.45,30.91372,2,2045,RCP4.5
16.03.45,30.0989,3,2045,RCP4.5
16.04.45,27.26415,4,2045,RCP4.5
16.05.45,23.92178,5,2045,RCP4.5
16.06.45,21.41158,6,2045,RCP4.5
16.07.45,21.85726,7,2045,RCP4.5
16.08.45,24.25234,8,2045,RCP4.5
16.09.45,29.88793,9,2045,RCP4.5
16.10.45,32.1356,10,2045,RCP4.5
16.11.45,31.8635,11,2045,RCP4.5
16.12.45,31.95657,12,2045,RCP4.5
16.01.46,30.89355,1,2046,RCP4.5
15.02.46,29.86926,2,2046,RCP4.5
16.03.46,28.59368,3,2046,RCP4.5
16.04.46,26.09957,4,2046,RCP4.5
16.05.46,22.52615,5,2046,RCP4.5
16.06.46,20.55544,6,2046,RCP4.5
16.07.46,21.77554,7,2046,RCP4.5
16.08.46,25.2454,8,2046,RCP4.5
16.09.46,29.60958,9,2046,RCP4.5
16.10.46,31.96804,10,2046,RCP4.5
16.11.46,31.93115,11,2046,RCP4.5
16.12.46,31.42825,12,2046,RCP4.5
16.01.47,30.73663,1,2047,RCP4.5
15.02.47,30.26406,2,2047,RCP4.5
16.03.47,28.35427,3,2047,RCP4.5
16.04.47,26.62155,4,2047,RCP4.5
16.05.47,22.3217,5,2047,RCP4.5
16.06.47,20.28463,6,2047,RCP4.5
16.07.47,20.40823,7,2047,RCP4.5
16.08.47,24.5467,8,2047,RCP4.5
16.09.47,29.43014,9,2047,RCP4.5
16.10.47,31.12884,10,2047,RCP4.5
16.11.47,31.8669,11,2047,RCP4.5
16.12.47,31.0863,12,2047,RCP4.5
16.01.48,29.96514,1,2048,RCP4.5
15.02.48,30.39596,2,2048,RCP4.5
16.03.48,28.87493,3,2048,RCP4.5
16.04.48,26.062,4,2048,RCP4.5
16.05.48,23.24172,5,2048,RCP4.5
16.06.48,21.09573,6,2048,RCP4.5
16.07.48,20.84533,7,2048,RCP4.5
16.08.48,24.24807,8,2048,RCP4.5
16.09.48,28.7167,9,2048,RCP4.5
16.10.48,31.48004,10,2048,RCP4.5
16.11.48,31.74545,11,2048,RCP4.5
16.12.48,30.5238,12,2048,RCP4.5
16.01.49,30.6126,1,2049,RCP4.5
15.02.49,30.704,2,2049,RCP4.5
16.03.49,30.53896,3,2049,RCP4.5
16.04.49,28.30044,4,2049,RCP4.5
16.05.49,23.3888,5,2049,RCP4.5
16.06.49,22.2249,6,2049,RCP4.5
16.07.49,22.34738,7,2049,RCP4.5
16.08.49,25.71945,8,2049,RCP4.5
16.09.49,29.12283,9,2049,RCP4.5
16.10.49,31.69973,10,2049,RCP4.5
16.11.49,31.43395,11,2049,RCP4.5
16.12.49,31.77633,12,2049,RCP4.5
16.01.50,30.74267,1,2050,RCP4.5
15.02.50,30.54077,2,2050,RCP4.5
16.03.50,28.40905,3,2050,RCP4.5
16.04.50,26.14776,4,2050,RCP4.5
16.05.50,21.58383,5,2050,RCP4.5
16.06.50,20.798,6,2050,RCP4.5
16.07.50,21.1817,7,2050,RCP4.5
16.08.50,25.35372,8,2050,RCP4.5
16.09.50,29.0617,9,2050,RCP4.5
16.10.50,30.79614,10,2050,RCP4.5
16.11.50,31.06347,11,2050,RCP4.5
16.12.50,31.07964,12,2050,RCP4.5
16.01.51,29.08578,1,2051,RCP4.5
15.02.51,29.59655,2,2051,RCP4.5
16.03.51,29.0435,3,2051,RCP4.5
16.04.51,26.82345,4,2051,RCP4.5
16.05.51,22.19488,5,2051,RCP4.5
16.06.51,20.7328,6,2051,RCP4.5
16.07.51,20.80578,7,2051,RCP4.5
16.08.51,24.34377,8,2051,RCP4.5
16.09.51,29.2365,9,2051,RCP4.5
16.10.51,31.00527,10,2051,RCP4.5
16.11.51,31.38577,11,2051,RCP4.5
16.12.51,32.90933,12,2051,RCP4.5
16.01.52,30.48226,1,2052,RCP4.5
15.02.52,30.70724,2,2052,RCP4.5
16.03.52,29.83163,3,2052,RCP4.5
16.04.52,26.8893,4,2052,RCP4.5
16.05.52,22.85198,5,2052,RCP4.5
16.06.52,21.30026,6,2052,RCP4.5
16.07.52,22.00778,7,2052,RCP4.5
16.08.52,25.0346,8,2052,RCP4.5
16.09.52,30.68832,9,2052,RCP4.5
16.10.52,31.35174,10,2052,RCP4.5
16.11.52,30.45748,11,2052,RCP4.5
16.12.52,31.74722,12,2052,RCP4.5
16.01.53,29.61657,1,2053,RCP4.5
15.02.53,30.80547,2,2053,RCP4.5
16.03.53,30.76403,3,2053,RCP4.5
16.04.53,27.3473,4,2053,RCP4.5
16.05.53,23.27212,5,2053,RCP4.5
16.06.53,21.71606,6,2053,RCP4.5
16.07.53,21.49212,7,2053,RCP4.5
16.08.53,25.76794,8,2053,RCP4.5
16.09.53,29.4875,9,2053,RCP4.5
16.10.53,32.1784,10,2053,RCP4.5
16.11.53,31.1496,11,2053,RCP4.5
16.12.53,31.1349,12,2053,RCP4.5
16.01.54,31.90728,1,2054,RCP4.5
15.02.54,29.5844,2,2054,RCP4.5
16.03.54,28.9844,3,2054,RCP4.5
16.04.54,27.60507,4,2054,RCP4.5
16.05.54,23.452,5,2054,RCP4.5
16.06.54,21.22497,6,2054,RCP4.5
16.07.54,21.8646,7,2054,RCP4.5
16.08.54,24.4163,8,2054,RCP4.5
16.09.54,30.41506,9,2054,RCP4.5
16.10.54,30.94277,10,2054,RCP4.5
16.11.54,30.56216,11,2054,RCP4.5
16.12.54,31.22268,12,2054,RCP4.5
16.01.55,30.9923,1,2055,RCP4.5
15.02.55,30.9696,2,2055,RCP4.5
16.03.55,30.43563,3,2055,RCP4.5
16.04.55,27.9128,4,2055,RCP4.5
16.05.55,23.75384,5,2055,RCP4.5
16.06.55,20.31954,6,2055,RCP4.5
16.07.55,21.16146,7,2055,RCP4.5
16.08.55,25.59896,8,2055,RCP4.5
16.09.55,29.92193,9,2055,RCP4.5
16.10.55,31.17513,10,2055,RCP4.5
16.11.55,32.08184,11,2055,RCP4.5
16.12.55,31.46795,12,2055,RCP4.5
16.01.56,32.01046,1,2056,RCP4.5
15.02.56,30.53927,2,2056,RCP4.5
16.03.56,28.1362,3,2056,RCP4.5
16.04.56,26.3319,4,2056,RCP4.5
16.05.56,23.7018,5,2056,RCP4.5
16.06.56,21.16268,6,2056,RCP4.5
16.07.56,21.3953,7,2056,RCP4.5
16.08.56,24.94564,8,2056,RCP4.5
16.09.56,29.42843,9,2056,RCP4.5
16.10.56,30.32488,10,2056,RCP4.5
16.11.56,30.9584,11,2056,RCP4.5
16.12.56,32.0555,12,2056,RCP4.5
16.01.57,32.173,1,2057,RCP4.5
15.02.57,30.65902,2,2057,RCP4.5
16.03.57,28.63433,3,2057,RCP4.5
16.04.57,27.24606,4,2057,RCP4.5
16.05.57,23.7718,5,2057,RCP4.5
16.06.57,21.16665,6,2057,RCP4.5
16.07.57,22.0997,7,2057,RCP4.5
16.08.57,25.7056,8,2057,RCP4.5
16.09.57,29.10586,9,2057,RCP4.5
16.10.57,31.86886,10,2057,RCP4.5
16.11.57,32.33724,11,2057,RCP4.5
16.12.57,31.10482,12,2057,RCP4.5
16.01.58,31.91094,1,2058,RCP4.5
15.02.58,30.2521,2,2058,RCP4.5
16.03.58,28.87777,3,2058,RCP4.5
16.04.58,25.79116,4,2058,RCP4.5
16.05.58,23.28842,5,2058,RCP4.5
16.06.58,21.05462,6,2058,RCP4.5
16.07.58,21.9066,7,2058,RCP4.5
16.08.58,24.68255,8,2058,RCP4.5
16.09.58,30.03658,9,2058,RCP4.5
16.10.58,31.09246,10,2058,RCP4.5
16.11.58,31.35836,11,2058,RCP4.5
16.12.58,30.97714,12,2058,RCP4.5
16.01.59,31.4937,1,2059,RCP4.5
15.02.59,29.3905,2,2059,RCP4.5
16.03.59,27.4388,3,2059,RCP4.5
16.04.59,25.8038,4,2059,RCP4.5
16.05.59,22.27053,5,2059,RCP4.5
16.06.59,20.78442,6,2059,RCP4.5
16.07.59,21.5152,7,2059,RCP4.5
16.08.59,25.27508,8,2059,RCP4.5
16.09.59,30.2643,9,2059,RCP4.5
16.10.59,31.45858,10,2059,RCP4.5
16.11.59,30.96407,11,2059,RCP4.5
16.12.59,32.18334,12,2059,RCP4.5
16.01.60,31.34316,1,2060,RCP4.5
15.02.60,30.5274,2,2060,RCP4.5
16.03.60,27.64776,3,2060,RCP4.5
16.04.60,25.90103,4,2060,RCP4.5
16.05.60,22.98416,5,2060,RCP4.5
16.06.60,20.6728,6,2060,RCP4.5
16.07.60,21.0276,7,2060,RCP4.5
16.08.60,25.52975,8,2060,RCP4.5
16.09.60,30.57858,9,2060,RCP4.5
16.10.60,31.01998,10,2060,RCP4.5
16.11.60,30.29653,11,2060,RCP4.5
16.12.60,30.8603,12,2060,RCP4.5
16.01.61,29.82552,1,2061,RCP4.5
15.02.61,30.8397,2,2061,RCP4.5
16.03.61,30.48312,3,2061,RCP4.5
16.04.61,27.49954,4,2061,RCP4.5
16.05.61,22.7746,5,2061,RCP4.5
16.06.61,21.3966,6,2061,RCP4.5
16.07.61,21.6774,7,2061,RCP4.5
16.08.61,25.2085,8,2061,RCP4.5
16.09.61,30.16064,9,2061,RCP4.5
16.10.61,30.9213,10,2061,RCP4.5
16.11.61,30.7183,11,2061,RCP4.5
16.12.61,31.30074,12,2061,RCP4.5
16.01.62,31.85922,1,2062,RCP4.5
15.02.62,31.6139,2,2062,RCP4.5
16.03.62,29.43118,3,2062,RCP4.5
16.04.62,26.61627,4,2062,RCP4.5
16.05.62,24.2742,5,2062,RCP4.5
16.06.62,21.6726,6,2062,RCP4.5
16.07.62,21.65652,7,2062,RCP4.5
16.08.62,24.95718,8,2062,RCP4.5
16.09.62,30.9217,9,2062,RCP4.5
16.10.62,32.14004,10,2062,RCP4.5
16.11.62,32.65063,11,2062,RCP4.5
16.12.62,32.54382,12,2062,RCP4.5
16.01.63,30.0767,1,2063,RCP4.5
15.02.63,30.25253,2,2063,RCP4.5
16.03.63,29.2501,3,2063,RCP4.5
16.04.63,27.18917,4,2063,RCP4.5
16.05.63,24.10232,5,2063,RCP4.5
16.06.63,22.22454,6,2063,RCP4.5
16.07.63,21.49587,7,2063,RCP4.5
16.08.63,26.1214,8,2063,RCP4.5
16.09.63,29.94506,9,2063,RCP4.5
16.10.63,31.56124,10,2063,RCP4.5
16.11.63,32.466,11,2063,RCP4.5
16.12.63,31.0196,12,2063,RCP4.5
16.01.64,31.0968,1,2064,RCP4.5
15.02.64,29.3622,2,2064,RCP4.5
16.03.64,28.96172,3,2064,RCP4.5
16.04.64,27.6309,4,2064,RCP4.5
16.05.64,23.70376,5,2064,RCP4.5
16.06.64,21.1359,6,2064,RCP4.5
16.07.64,20.97158,7,2064,RCP4.5
16.08.64,24.64797,8,2064,RCP4.5
16.09.64,30.03326,9,2064,RCP4.5
16.10.64,30.71792,10,2064,RCP4.5
16.11.64,31.8722,11,2064,RCP4.5
16.12.64,29.7048,12,2064,RCP4.5
16.01.65,30.92,1,2065,RCP4.5
15.02.65,29.74758,2,2065,RCP4.5
16.03.65,28.35214,3,2065,RCP4.5
16.04.65,27.16598,4,2065,RCP4.5
16.05.65,23.06936,5,2065,RCP4.5
16.06.65,19.94924,6,2065,RCP4.5
16.07.65,19.87643,7,2065,RCP4.5
16.08.65,25.11324,8,2065,RCP4.5
16.09.65,28.70065,9,2065,RCP4.5
16.10.65,31.62393,10,2065,RCP4.5
16.11.65,31.01064,11,2065,RCP4.5
16.12.65,33.21313,12,2065,RCP4.5
16.01.66,31.66458,1,2066,RCP4.5
15.02.66,31.6563,2,2066,RCP4.5
16.03.66,30.55773,3,2066,RCP4.5
16.04.66,27.04315,4,2066,RCP4.5
16.05.66,23.50326,5,2066,RCP4.5
16.06.66,21.47787,6,2066,RCP4.5
16.07.66,22.52267,7,2066,RCP4.5
16.08.66,25.20516,8,2066,RCP4.5
16.09.66,29.5463,9,2066,RCP4.5
16.10.66,31.30285,10,2066,RCP4.5
16.11.66,30.81115,11,2066,RCP4.5
16.12.66,31.39877,12,2066,RCP4.5
16.01.67,32.3411,1,2067,RCP4.5
15.02.67,32.20663,2,2067,RCP4.5
16.03.67,28.78756,3,2067,RCP4.5
16.04.67,26.33264,4,2067,RCP4.5
16.05.67,23.05737,5,2067,RCP4.5
16.06.67,19.9578,6,2067,RCP4.5
16.07.67,21.49023,7,2067,RCP4.5
16.08.67,25.5443,8,2067,RCP4.5
16.09.67,30.49655,9,2067,RCP4.5
16.10.67,30.93395,10,2067,RCP4.5
16.11.67,32.70205,11,2067,RCP4.5
16.12.67,31.0853,12,2067,RCP4.5
16.12.96,29.9791,12,1996,RCP6.0
16.01.97,27.92504,1,1997,RCP6.0
15.02.97,27.98412,2,1997,RCP6.0
16.03.97,26.38116,3,1997,RCP6.0
16.04.97,25.54092,4,1997,RCP6.0
16.05.97,22.40304,5,1997,RCP6.0
16.06.97,20.06628,6,1997,RCP6.0
16.07.97,20.7183,7,1997,RCP6.0
16.08.97,22.46545,8,1997,RCP6.0
16.09.97,27.77642,9,1997,RCP6.0
16.10.97,30.27325,10,1997,RCP6.0
16.11.97,29.68353,11,1997,RCP6.0
16.12.97,28.16396,12,1997,RCP6.0
16.01.98,29.4935,1,1998,RCP6.0
15.02.98,28.5614,2,1998,RCP6.0
16.03.98,26.06646,3,1998,RCP6.0
16.04.98,24.25326,4,1998,RCP6.0
16.05.98,20.84957,5,1998,RCP6.0
16.06.98,19.56768,6,1998,RCP6.0
16.07.98,18.7889,7,1998,RCP6.0
16.08.98,23.03192,8,1998,RCP6.0
16.09.98,27.57583,9,1998,RCP6.0
16.10.98,29.42544,10,1998,RCP6.0
16.11.98,29.196,11,1998,RCP6.0
16.12.98,28.93716,12,1998,RCP6.0
16.01.99,29.29656,1,1999,RCP6.0
15.02.99,28.6349,2,1999,RCP6.0
16.03.99,27.1342,3,1999,RCP6.0
16.04.99,25.41558,4,1999,RCP6.0
16.05.99,21.8921,5,1999,RCP6.0
16.06.99,19.9646,6,1999,RCP6.0
16.07.99,20.1178,7,1999,RCP6.0
16.08.99,25.2279,8,1999,RCP6.0
16.09.99,28.818,9,1999,RCP6.0
16.10.99,29.42724,10,1999,RCP6.0
16.11.99,29.72775,11,1999,RCP6.0
16.12.99,28.10305,12,1999,RCP6.0
16.01.00,29.19683,1,2000,RCP6.0
15.02.00,27.9976,2,2000,RCP6.0
16.03.00,26.23165,3,2000,RCP6.0
16.04.00,23.16845,4,2000,RCP6.0
16.05.00,20.20184,5,2000,RCP6.0
16.06.00,19.36358,6,2000,RCP6.0
16.07.00,18.66174,7,2000,RCP6.0
16.08.00,23.12545,8,2000,RCP6.0
16.09.00,28.00884,9,2000,RCP6.0
16.10.00,30.70663,10,2000,RCP6.0
16.11.00,28.93783,11,2000,RCP6.0
16.12.00,29.9532,12,2000,RCP6.0
16.01.01,28.71725,1,2001,RCP6.0
15.02.01,28.85983,2,2001,RCP6.0
16.03.01,28.5111,3,2001,RCP6.0
16.04.01,25.88754,4,2001,RCP6.0
16.05.01,21.1378,5,2001,RCP6.0
16.06.01,18.61648,6,2001,RCP6.0
16.07.01,19.30236,7,2001,RCP6.0
16.08.01,23.97787,8,2001,RCP6.0
16.09.01,28.31103,9,2001,RCP6.0
16.10.01,30.42742,10,2001,RCP6.0
16.11.01,29.56793,11,2001,RCP6.0
16.12.01,30.44302,12,2001,RCP6.0
16.01.02,29.1428,1,2002,RCP6.0
15.02.02,27.1148,2,2002,RCP6.0
16.03.02,26.40862,3,2002,RCP6.0
16.04.02,24.84237,4,2002,RCP6.0
16.05.02,21.31436,5,2002,RCP6.0
16.06.02,18.42947,6,2002,RCP6.0
16.07.02,18.81667,7,2002,RCP6.0
16.08.02,22.875,8,2002,RCP6.0
16.09.02,27.8107,9,2002,RCP6.0
16.10.02,29.1345,10,2002,RCP6.0
16.11.02,30.98055,11,2002,RCP6.0
16.12.02,29.20046,12,2002,RCP6.0
16.01.03,29.18496,1,2003,RCP6.0
15.02.03,28.67715,2,2003,RCP6.0
16.03.03,26.64965,3,2003,RCP6.0
16.04.03,25.43585,4,2003,RCP6.0
16.05.03,21.5268,5,2003,RCP6.0
16.06.03,18.76415,6,2003,RCP6.0
16.07.03,20.0461,7,2003,RCP6.0
16.08.03,23.81878,8,2003,RCP6.0
16.09.03,29.21002,9,2003,RCP6.0
16.10.03,29.84048,10,2003,RCP6.0
16.11.03,30.77642,11,2003,RCP6.0
16.12.03,28.7627,12,2003,RCP6.0
16.01.04,29.14785,1,2004,RCP6.0
15.02.04,28.64718,2,2004,RCP6.0
16.03.04,27.04125,3,2004,RCP6.0
16.04.04,25.12222,4,2004,RCP6.0
16.05.04,21.63754,5,2004,RCP6.0
16.06.04,20.07485,6,2004,RCP6.0
16.07.04,19.79354,7,2004,RCP6.0
16.08.04,23.5721,8,2004,RCP6.0
16.09.04,28.37368,9,2004,RCP6.0
16.10.04,30.16693,10,2004,RCP6.0
16.11.04,29.736,11,2004,RCP6.0
16.12.04,30.69808,12,2004,RCP6.0
16.01.05,29.90804,1,2005,RCP6.0
15.02.05,30.36987,2,2005,RCP6.0
16.03.05,28.72744,3,2005,RCP6.0
16.04.05,26.39596,4,2005,RCP6.0
16.05.05,22.1005,5,2005,RCP6.0
16.06.05,19.20257,6,2005,RCP6.0
16.07.05,19.24578,7,2005,RCP6.0
16.08.05,23.7947,8,2005,RCP6.0
16.09.05,27.9243,9,2005,RCP6.0
16.10.05,30.2495,10,2005,RCP6.0
16.11.05,31.53558,11,2005,RCP6.0
16.12.05,31.48956,12,2005,RCP6.0
16.01.06,30.4324,1,2006,RCP6.0
15.02.06,28.77188,2,2006,RCP6.0
16.03.06,26.70858,3,2006,RCP6.0
16.04.06,25.314,4,2006,RCP6.0
16.05.06,20.54534,5,2006,RCP6.0
16.06.06,19.1461,6,2006,RCP6.0
16.07.06,20.13513,7,2006,RCP6.0
16.08.06,22.94268,8,2006,RCP6.0
16.09.06,28.11517,9,2006,RCP6.0
16.10.06,29.80813,10,2006,RCP6.0
16.11.06,29.98098,11,2006,RCP6.0
